Cave_ID	Cave_Name	Cave_Synonyms	Cave_Type	Region	Subregion	Municipality	Settlement	Longitude	Latitude	Altitude	Location_Status	Cave_short_references	Reference_ID	Protection_Status	Cave_Description
430	Varathro Skararolithos		Natural	Kriti	Irakleio	Malevizi	Gonies	24.939944711	35.275049246	874	Location known	Paragamian 1992c	925	GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
431	Varathro sta Kakalonia		Natural	Kriti	Rethymno	Mylopotamos	Axos	24.844461713	35.312258876	419	Location known	Paragamian 1992k	933		
432	Varathro Stou Diakoumou ti Riza		Natural	Kriti	Rethymno	Amari	Platanos	24.768775	35.156484		Unknown exact location				
433	Varathro Stou Tafkou to Lakki		Natural	Kriti	Rethymno	Mylopotamos	Kalyvos	24.796949	35.31501		Unknown exact location				
434	Varathro Tafkos Myristis		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.885174095	35.282756546	812	Location known			GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
435	Varathro Tafkos sti Gonia		Natural	Kriti	Rethymno	Mylopotamos	Aloides	24.879392337	35.368038991	358	Location known				
436	Varathro Tafkos stin Pode Faranga		Natural	Kriti	Rethymno	Amari	Kouroutes	24.743193353	35.187885059	563	Location known				
437	Varathro Tafkos sto Xepatomeno Aloni		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.884504859	35.284304733	787	Location known				
438	Varathro Xylouri Tafkos		Natural	Kriti	Rethymno	Anogeia	Anogeia	24.885505661	35.280915527	843	Location known			GR4330005 - Oros Idi (Vorizia, Geranoi, Kali Madara) (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
439	Anonymo Spilaio Kato Grammatikou		Natural	Kentriki Makedonia	Pella	Edessa	Kato Grammatiko	21.884493	40.745593	700	Unknown exact location				
440	Spilaio Omorfi Spilia		Natural	Ipeiros	Trikala	Amfilochia	Chalkiopoulo	21.358131	38.997333	1243	Unknown exact location	Petrocheilos 1957c	969	K301 - Kanala (Valtou) [Wildlife Refuge]: OGG 700/Β/1980|GR2110006 - Koilada Acheloou and Ori Valtou (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
441	Cave at Parnassos mt.		Natural	Sterea Ellada	Fokida	Delfoi	Delfoi				Unknown Location				
442	Spilaio Drakospilia		Natural	Sterea Ellada	Voiotia	Distomo - Arachova - Antikyra	Arachova	22.571911149	38.546331785	1808	Location known	Santorinaios 1949b	1116	GR2410002 - Oros Parnassos (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
443	Spilaio Zervati		Natural	Ionioi Nisoi	Kefalonia	Kefalonia	Karavomylos	20.628478222	38.252437678	18	Location known	Petrocheilos 1959b	975		
444	Spilaio Peristere (ancient quarry)	Höhle bei Prines	Artificial	Kriti	Rethymno	Mylopotamos	Prines (Archaia Eleftherna)	24.66812	35.340530	270	Location known				
445	Cave in a quarry between Kassiopi and Ag. Spyridon		Natural	Ionioi Nisoi	Kerkyra	Kerkyra	Kassiopi	19.901194	39.789446		Unknown exact location				
446	Spilaio Agiou Neilou		Natural	Ipeiros	Thesprotia	Filiata	Mavroneri	20.313611	39.643889	250	Unknown exact location			GR2120009 - Ori Tsamanta, Filiaton, Farmakovouni, Megali Rachi (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
448	Spilaio Didymoteichou	Spilaio Kagiali, Spilaio Akropolis	Natural	Anatoliki Makedonia-Thraki	Evros	Didymoteicho	Didymoteicho	26.487275	41.352340	70	Location known			GR1110005 - Vouna Evrou - spilaia Didymoteichou kai Kefalovounou (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	It is not clear whether the Chiropteran records of Niethamer (1974) and  Kock (1974) are assigned to the cave of Koufovouno or the cave of  Didymoteicho.
449	Spilaio Monis Kaloritsas		Natural	Notio Aigaio	Naxos	Naxos & Mikres Kyklades	Ano Sagkri	25.454620	37.036785	350	Location known			K494 - Profitis Ilias (Damarionou Naxou)  [Wildlife Refuge]: OGG 659/Β/1979|GR4220026 - Naxos: Ori Anathematistra, Koronos, Mavrovouni, Zas, Viglatouri (Special Protection Area): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
450	Cave near Lake Volvi	cave near Lake Beshik	Natural	Kentriki Makedonia	Thessaloniki	Volvi	NA				Unknown exact location				The location of the cave is unknown. It was cited by Hirst (1922) as the site where the parasitic mite <i>Liponyssus sternalis (=Macronyssus rhinolophi)</i> was collected from a bat: "Host: A bat found in a cave near Lake Beshik, Salonika (27.17.1918), Dr James Waterston."
451	Small anonymous cave at Lasithi plateau	"Kleine Schwinde"	Natural	Kriti	Lasithi	Oropedio Lasithiou	Tzermiado	25.467000	35.178150	820	Unknown exact location			GR4320002 - Dikti: Oropedio Lasithiou, Katharo, Selena, Krasi, Selakano, Chalasmeni Koryfi (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	Unknown exact location at Lasithi plateau (820m a.s.l.)
452	Varathro Trypa Vroulas		Natural	Kriti	Chania	Kantanos - Selino	Seliniotikos Gyros	23.879514	35.327182	1300	Unknown exact location			GR4340008 - Lefka Ori and Paraktia Zoni (Special Area of Conservation): Law 3937/2011 (OGG/Α 60/31.03.2011), Joint Ministerial Decision 50743/2017 (OGG 4432/B/15.12.17)	
