Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
17401	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Agias Sofias	22	Beron 2016|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1958	706|317|248|163
17402	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Neraidospilios 	113	Beron 2016|Schmalfuss 1972b|Vandel 1968	706|248|213
17403	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Lavyrinthos Gortinas	24	Verhoeff 1929|Strouhal 1937|Schmalfuss 1972b|Schmalfuss 1979|Beron 2016	54|93|248|317|706
17404	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Spiliara	123	Schmalfuss et al. 2004	572
17405	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Chonos Sarchou	90	Beron 2016|Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979	706|163|248|317
20006	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Kamilari	74	Beron 2016|Vandel 1958|Schmalfuss 1979|Schmalfuss 1972b	706|163|317|248
29696	99	Bathytropa granulata Aubert & Dollfus, 1890	Spilaio Panagias Arkoudiotisas	68	Vandel 1958|Schmalfuss 1972b|Schmalfuss 1979|Beron 2016	163|248|317|706
40388	100	Batrisodes elysius (Reitter, 1884)	Spilaio Alistratis	59	Beron 2016|Besuchet 1993	706|472
40389	100	Batrisodes elysius (Reitter, 1884)	Spilaio Alepotrypa	28	Beron 2016|Besuchet 1993|Besuchet 1981|Coiffait 1969b|Coiffait 1969a	706|472|336|221|216
40390	100	Batrisodes elysius (Reitter, 1884)	Spilaio Glyfadas Dirou	29	Besuchet 1981|Beron 2016|Besuchet 1978a	336|706|299
40172	101	Batrisodes paganettii W. Blattny & C. Blattny, 1916	Spilaio Idaio Antro	124	Besuchet 1981	336
32734	103	Bilobella matsakisi Cassagnau, 1968	Spilaio Panos	8	Cassagnau 1969|Cassagnau 1967	217|211
32735	103	Bilobella matsakisi Cassagnau, 1968	Spilaio Sklavounakou	30	Beron 2016|Cassagnau 1969|Cassagnau 1967	706|217|211
34848	104	Blaps mucronata Latreille, 1804	Spilaio Kyklopon	127	Lindberg 1955d|Beron 2016	145|706
34849	104	Blaps mucronata Latreille, 1804	Spilaio Thalassinou	53	Lindberg 1955d|Beron 2016|Beron et al. 2011	145|706|1208
34850	104	Blaps mucronata Latreille, 1804	Spilaio Drakoneras	126	Lindberg 1955d|Beron 2016	145|706
34856	104	Blaps mucronata Latreille, 1804	Spilaio Paparadon	56	Beron 2016	706
34857	104	Blaps mucronata Latreille, 1804	Spilaio Siassiaki	130	Lindberg 1955d|Beron 2016	145|706
34858	104	Blaps mucronata Latreille, 1804	Spilaio Chrysopigis	102	Lindberg 1955d|Beron 2016	145|706
34859	104	Blaps mucronata Latreille, 1804	Anonymous cave II at Kapnofyto	125	Lindberg 1955d|Beron 2016	145|706
34860	104	Blaps mucronata Latreille, 1804	Spilaio Plaka III	129	Lindberg 1955d|Beron 2016	145|706
34861	104	Blaps mucronata Latreille, 1804	Spilaio Trachilas	131	Beron 2016|Lindberg 1955d	706|145
38244	104	Blaps mucronata Latreille, 1804	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d	706|145
39474	104	Blaps mucronata Latreille, 1804	Spilaio Maara	118	Lindberg 1955d|Beron 2016	145|706
39868	104	Blaps mucronata Latreille, 1804	Spilaio Ntaveli	128	Lindberg 1955d|Beron 2016	145|706
41701	104	Blaps mucronata Latreille, 1804	Spilaio Leondariou	42	Lindberg 1955d|Beron 2016	145|706
41852	104	Blaps mucronata Latreille, 1804	Spilaio Kakavoulas	73	Beron 2016|Lindberg 1955d	706|145
41897	104	Blaps mucronata Latreille, 1804	Spilaio Nymfolyptou	50	Beron 2016|Lindberg 1955d	706|145
14912	105	Bogidiella cerberus Bou & Ruffo, 1979	Spilaio Alepotrypa	28	Beron 2016|Bou & Ruffo 1979|Bou 1975	706|308|270
5920	149	Bonetogastrura cavicola (Börner 1901)	Varathro Provatina	155	Dumnicka 1979	324
2539	107	Brachydesmus sp.	Spilaio Skoteini	45	Beron 2016	706
5460	108	Brachyiulus stuxbergi (Fanzago, 1875)	Spilaio Kaiadas	133	Strasser 1974|Beron 2016	258|706
34328	109	Brachytarsina flavipennis Macquart, 1851	Spilaio Nychteridon	70	Beron 2016|Pieper 1965	706|201
34329	109	Brachytarsina flavipennis Macquart, 1851	Spilaio Petralonon	135	Beron 2016|Pieper 1965	706|201
34330	109	Brachytarsina flavipennis Macquart, 1851	Spilaio Katholikou	21	Ševčík et al. 2013	665
34331	109	Brachytarsina flavipennis Macquart, 1851	Spilaio Agiou Antoniou	134	Ševčík et al. 2013	665
34332	109	Brachytarsina flavipennis Macquart, 1851	Spilaio Katafygi	40	Beron 2016	706
34325	110	Bradysia tilicola (Loew, 1850)	Spilaio Paparadon	56	Lengersdof 1949|Beron 2016	115|706
39475	899	Branchiobdella hexodonta Grube, 1888	Spilaio Maara	118	Subchev et al. 2007	602
40503	111	Bryaxis ossaeus Besuchet, 2008	Spilaio Nymfon	132	Beron 2016|Besuchet 2008|Hlaváč et al. 2008	706|618|614
35020	112	Bryaxis sp.	Spilaio Koufovounou	97	Beron et al. 2004|Besuchet 1993|Beron 2016	574|472|706
3114	113	Bryocamptus minutus (Claus, 1863)	Spilaio Melidoniou	58	Chappuis 1956|Beron 2016	152|706
15287	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Agias Sofias	22	Lindberg 1953a|Chappuis 1929|Beron 2016	121|52|706
15289	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Kato Marathospilios	75	Beron 2016|Chappuis 1956	706|152
15290	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Katafygi	116	Lindberg 1953a|Beron 2016	121|706
20007	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Kamilari	74	Beron 2016|Chappuis 1956	706|152
29697	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Panagias Arkoudiotisas	68	Beron 2016|Chappuis 1956	706|152
32252	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Katholikou	21	Chappuis 1956|Beron 2016	152|706
39869	114	Bryocamptus pygmaeus (G.O. Sars, 1863)	Spilaio Ntaveli	128	Chappuis 1929|Wolf 1937b|Wolf 1938|Lindberg 1953a|Beron 2016	52|92|97|121|706
14833	115	Bryocamptus unisaetosus Kiefer, 1930	Spilaio Katafygi	116	Beron 2016|Lindberg 1955b	706|141
14801	116	Bryocamptus zschokkei (Schmeil, 1893)	Spilaio Tzani Spilios	136	Lindberg 1953a|Chappuis 1929	121|52
38245	116	Bryocamptus zschokkei (Schmeil, 1893)	Spilaio Apano Skalas	55	Chappuis 1955|Lindberg 1955b|Beron 2016	136|141|706
37435	117	Buddelundiella sporadica Schmalfuss, 1981	Spilaio Kyklopa	76	Alexiou & Sfenthourakis 2013|Schmalfuss 1981|Beron 2016	673|340|706
15310	118	Bufo bufo (Linnaeus, 1758)	Spilaio Katelanrachi	138	Beron 2016	706
15312	118	Bufo bufo (Linnaeus, 1758)	Spilaio Graspilaia	137	Beron 2016	706
30589	118	Bufo bufo (Linnaeus, 1758)	Spilaio Pigi Nymfis	139	Beron 2016	706
38898	118	Bufo bufo (Linnaeus, 1758)	Spilaio Alistratis	59	Beron 2016	706
39183	119	Bureschiana thracica Giachino, 1989	Spilaio Trypa Pachnis	120	Beron 2016	706
40512	121	Bythinus hauseri Besuchet, 1978	Spilaio Garzenikou	3	Hlaváč et al. 2008|Besuchet 1978a|Besuchet 1993|Beron 2016	614|299|472|706
40438	122	Bythinus sp.	Spilaio Profiti Ilia	142	Beron 2016|Besuchet 1993|Besuchet 1978a	706|472|299
40439	122	Bythinus sp.	Spilaio Panagias Kakoperatianis	141	Beron 2016|Besuchet 2008	706|618
5597	123	Callilepis cretica (Roewer, 1928)	Spilaio Arkalospilios	140	Bosmans et al. 2013	678
4348	124	Callipus sp.	Spilaio Kontylos	92	Alexiou et al. 2014	681
29625	125	Callobius claustrarius (Hahn, 1833)	Spilaio Agiou Nikolaou	143	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Roewer 1959|Brignoli 1979a	579|678|170|320
29626	125	Callobius claustrarius (Hahn, 1833)	Spilaio Diktaio Antro	16	Beron 2016|Brignoli 1979a|Roewer 1959	706|320|170
37194	926	Callobius sp.	Spilaio Stylokamara	87	Beron 2016	706
32770	126	Campodea aristotelis Silvestri, 1912	Spilaio Megali Grava	4	Beron 2016|Condé 1976	706|277
32771	126	Campodea aristotelis Silvestri, 1912	Spilaio Katsampa	2	Condé 1976|Beron 2016	277|706
33534	126	Campodea aristotelis Silvestri, 1912	Spilaio Korykeio Antro	51	Beron 2016|Lindberg 1955b|Condé 1956|Condé 1976	706|141|146|277
40412	127	Campodea fragilis Meinert, 1865	Spilaio Nymfon	132	Condé 1984	386
32767	128	Campodea plusiochaeta Silvestri, 1912	Spilaio Raos tou Choutra	144	Beron 2016|Condé 1976	706|277
34795	129	Camponotus ligniperdus (Latreille, 1802)	Spilaio Thalassinou	53	Beron 2016|Lindberg 1955b|Beron et al. 2011	706|141|1208
15332	130	Camptogramma grisescens (Staudinger, 1892)	Lavrio mine galleries	5	Hanauer 1976	273
39870	131	Candona spelaea Klie, 1941	Spilaio Ntaveli	128	Klie 1941|Danielopol 1978|Beron 2016	104|295|706
15334	132	Canthocamptus staphylinus (Jurine, 1820)	Spilaio Tzani Spilios	136	Lindberg 1953a|Beron 2016|Chappuis 1929	121|706|52
15335	132	Canthocamptus staphylinus (Jurine, 1820)	Spilaio Kato Marathospilios	75	Chappuis 1956|Beron 2016	152|706
40870	133	Carabus arcadicus Gistel, 1850	Cave "Pozzo A17"	146	Bonzano & Calandri 1984|Beron 2016	387|706
40910	133	Carabus arcadicus Gistel, 1850	Cave "Pozzo A10"	145	Bonzano & Calandri 1984|Beron 2016	387|706
40953	134	Carabus coriaceus Linnaeus, 1758	Cave "Pozzo A7"	147	Beron 2016|Bonzano & Calandri 1984	706|387
41641	134	Carabus coriaceus Linnaeus, 1758	Spilaio Rachi I	103	Lindberg 1955b|Beron 2016	141|706
13881	135	Carpathica cretica (Forcart, 1950)	Spilaio Geraniou	148	Beron 2016|Riedel 1992|Riedel 1977	706|465|281
20867	136	Carpathica insularis Riedel & Mylonas, 1988	Varathro Megalos Votsos	149	Riedel 1988a|Riedel 1992	436|465
1323	137	Carpophilus sp.	Spilaio Milatou	15	Coiffait 1955|Beron 2016	134|706
5815	138	Cataleptoneta detriticola Deltshev & Li, 2013	Military trench (Abri)	150	Naumova et al. 2016	708
2260	139	Cataleptoneta semipinnata Wang & Li, 2010	Spilaio Agias Sofias	36	Wang & Li 2010	633
23376	140	Cataleptoneta sengleti (Brignoli, 1974)	Spilaio Melidoniou	58	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Naumova et al. 2016|Brignoli 1984|Brignoli 1974b|Beron 2016|Gasparo 2003|Gasparo 2006	579|678|708|389|262|706|556|598
41017	141	Catocala conjuncta (Esper, 1787)	Spilaio Fylakis	151	Beron 2016	706
40173	943	Catops creticus Jeannel, 1936	Spilaio Idaio Antro	124	Beron 2016	706
36548	142	Catops fuscus (Panzer, 1794)	Spilaio Monis Mavriotisas	153	Beron 2016|Coiffait 1955|Lindberg 1955b	706|134|141
36550	142	Catops fuscus (Panzer, 1794)	Spilaio Korykeio Antro	51	Beron 2016|Henrot 1962|Coiffait 1955	706|185|134
40017	142	Catops fuscus (Panzer, 1794)	Spilaio Drakotrypia	152	Henrot 1967|Giachino & Lana 2005|Pretner 2011	208|576|653
37098	938	Catops picipes (Fabricius, 1787)	Spilaio sto Malimadi (Voutsi)	236	Pretner 2011	653
40174	143	Catops sp.	Spilaio Idaio Antro	124	Pretner 2011|Giachino & Lana 2005	653|576
40871	143	Catops sp.	Cave "Pozzo A17"	146	Bonzano & Calandri 1984|Beron 2016	387|706
36561	144	Catopsimorphus orientalis Aube, 1850	Spilaio Aera	98	Casale & Vigna Taglianti 1990	459
36562	144	Catopsimorphus orientalis Aube, 1850	Spilaio Metaxolakka	34	Beron 2016	706
5918	145	Cecilioides sp.	Spilaia Kerkyras	154	Gittenberger 1977	285
35260	146	Centromerus milleri Deltshev, 1974	Spilaio Maroneias	80	Beron et al. 2004|Gasparo 2005b|Naumova et al. 2016|Beron 2016	574|585|708|706
4048	147	Centromerus paradoxus (Simon, 1884)	Spilaio Kalito	83	Beron 2016	706
34813	148	Ceraclea senilis (Burmeister, 1839)	Spilaio Monis Mavriotisas	153	Beron 2016|Lindberg 1955d	706|145
30025	150	Ceratozetes peritus Grandjean, 1951	Spilaio Agias Triadas	156	Mahunka 2001|Beron 2016	540|706
33894	150	Ceratozetes peritus Grandjean, 1951	Spilaio Panagias Kakoperatianis	141	Mahunka 2001|Beron 2016	540|706
18068	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Chavara	6	Vandel 1955|Schmalfuss 1975|Beron 2016	143|267|706
18072	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Fytidi	39	Schmalfuss 1990|Beron 2016	458|706
18074	151	Chaetophiloscia cellaria (Dollfus, 1884)	Cave south of Pigadia	159	Beron 2016|Schmalfuss 1990	706|458
18075	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Ellinokamara	157	Schmalfuss 1990|Beron 2016	458|706
18079	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Panagias Spilianis	158	Beron 2016|Schmalfuss 1990	706|458
28805	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Kerateas	7	Vandel 1955|Vandel 1959|Schmalfuss 1979|Beron 2016	143|168|317|706
37195	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Stylokamara	87	Schmalfuss 1990|Beron 2016	458|706
37237	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Voudli	88	Beron 2016|Schmalfuss 1979|Vandel 1946	706|317|112
40466	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Tzetze Trypa	160	Beron 2016|Schmalfuss 1990	706|458
41401	151	Chaetophiloscia cellaria (Dollfus, 1884)	Underground aqueduct I, Afantou	100	Beron 2016|Ghigi 1929|Arcangeli 1929|Arcangeli 1935|Strouhal 1937|Schmalfuss 1990	706|47|56|81|93|458
41702	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Leondariou	42	Vandel 1955|Schmalfuss 1975|Schmalfuss 1990	143|267|458
41853	151	Chaetophiloscia cellaria (Dollfus, 1884)	Spilaio Kakavoulas	73	Vandel 1959|Beron 2016	168|706
5986	152	Chaetophiloscia leucadia Strouhal, 1936	Spilaio Megali Spilia	161	Schawaller 1990	451
5998	152	Chaetophiloscia leucadia Strouhal, 1936	Spilaio Briba	162	Schawaller 1990	451
1167	153	Chaetophiloscia sp.	Spilaio Drakotrypa	9	Schmalfuss 1975	267
9830	153	Chaetophiloscia sp.	Spilaio Nymfon-Ancient Marble Quarry	19	Beron 2016	706
37511	154	Charimachilis relicta Janetschek, 1954	Spilaio Kamilari IΙ	109	Beron 2016|Janetschek 1957	706|159
41204	155	Charinus ioanniticus (Kritscher, 1959)	Subterranean passages of the ancient city of Rhodes	163	Blick & Seiter 2016	705
41402	156	Chloronomus sp.	Underground aqueduct I, Afantou	100	Ghigi 1929|Bezzi 1929|Beron 2016	47|57|706
36565	157	Choleva agilis (Illiger, 1798)	Spilaia Rentinas	164	Coiffait 1955|Beron 2016	134|706
27161	158	Choleva oblonga Latreille, 1807	Spilaio Sfentoni Trypa	26	Beron 2016	706
20870	159	Choleva reitteri Petri, 1915	Spilaia Rentinas	164	Coiffait 1955	134
4350	160	Choleva sp.	Spilaio Kontylos	92	Alexiou et al. 2014	681
39871	160	Choleva sp.	Spilaio Ntaveli	128	Giachino & Lana 2005|Pretner 2011	576|653
40018	160	Choleva sp.	Spilaio Drakotrypia	152	Giachino & Lana 2005|Pretner 2011	576|653
33536	161	Chthonius apollinis Mahnert, 1978	Spilaio Korykeio Antro	51	Lindberg 1955b|Mahnert 1978|Beron 2016|Harvey 1991	141|302|706|1193
20872	162	Chthonius chius Schawaller, 1990	Spilaio Agiou Galaktos	165	Beron 2016|Schawaller 1990	706|451
22608	163	Chthonius corcyraeus Mahnert, 1976	Spilaio Anthropograva	166	Beron 2016|Gardini 1988|Schawaller 1990|Harvey 1991	706|429|451|1193
26950	163	Chthonius corcyraeus Mahnert, 1976	Spilaio Megali Grava	4	Harvey 1991|Schawaller 1990|Gardini 1988|Mahnert 1976b|Beron 2016	1193|451|429|276|706
23005	164	Chthonius creticus Mahnert, 1979	Spilaio Milatou	15	Harvey 1991|Schawaller 1990|Mahnert 1979|Beron 2016	1193|451|310|706
35911	165	Chthonius cryptus Chamberlin, 1962	Spilaio Kokkinou Vrachou	49	Beron 2016|Mahnert 1979|Mahnert 1978|Mahnert 1975|Heurtault 1972|Chamberlin 1962|Wolf 1938|Wolf 1937b|Simon 1885	706|310|302|264|241|182|97|92|8
31181	166	Chthonius daedaleus Mahnert, 1979	Spilaio Thergiospilios	167	Harvey 1991|Schawaller 1990|Mahnert 1979|Beron 2016	1193|451|310|706
22519	167	Chthonius diophthalmus Dabay, 1888	Spilaio Profiti Ilia	142	Mahnert 1978|Beron 2016|Mahnert 1979	302|706|310
38899	168	Chthonius gasparoi Gardini, 1989	Spilaio Alistratis	59	Beron 2016|Gardini 1988|Harvey 1991	706|429|1193
23127	169	Chthonius graecus Beier, 1963	Spilaio Petala	168	Beier 1963|Harvey 1991|Beier 1965|Mahnert 1975|Mahnert 1978|Beron 2016	187|1193|196|264|302|706
32253	170	Chthonius herbarii Mahnert, 1979	Spilaio Katholikou	21	Beron 2016|Mahnert 1979|Harvey 1991|Schawaller 1990|Henderickx 1997	706|310|1193|451|503
22553	171	Chthonius imperator Mahnert, 1978	Spilaio Garzenikou	3	Beron 2016|Mahnert 1978|Harvey 1991	706|302|1193
26951	172	Chthonius ischnocheles (Hermann, 1804)	Spilaio Megali Grava	4	Mahnert 1973|Beron 2016	254|706
22505	173	Chthonius lindbergi Beier, 1956	Spilaio Neraidospilios 	113	Harvey 1991|Mahnert 1979|Beron 2016|Beier 1963|Beier 1956|Schawaller 1990	1193|310|706|187|158|451
6128	174	Chthonius minotaurus Henderickx, 1997	Spilaio Kourna	169	Henderickx 1997|Beron 2016	503|706
22988	175	Chthonius minous Mahnert, 1979	Spilaio Milatou	15	Mahnert 1979|Beron 2016|Schawaller 1990|Harvey 1991|Gardini 1988	310|706|451|1193|429
22989	175	Chthonius minous Mahnert, 1979	Spilaio Melidoniou	58	Harvey 1991|Schawaller 1990|Beron 2016|Gardini 1988|Mahnert 1979	1193|451|706|429|310
37714	176	Chthonius orthodactylus (Leach, 1817)	Spilaio Pelade	170	Beron 2016|Lindberg 1955b	706|141
28806	177	Chthonius petrochilosi Heurtault, 1972	Spilaio Kerateas	7	Heurtault 1972|Mahnert 1975|Mahnert 1978|Mahnert 1979|Beron 2016	241|264|302|310|706
41781	177	Chthonius petrochilosi Heurtault, 1972	Spilaio Koutouki	86	Mahnert 1979	310
31182	178	Chthonius platakisi Mahnert, 1979	Spilaio Thergiospilios	167	Beron 2016|Mahnert 1979|Harvey 1991	706|310|1193
22494	179	Chthonius ponticoides Mahnert, 1975	Spilaio Limnon	32	Mahnert 1975|Beron 2016|Harvey 1991	264|706|1193
22634	180	Chthonius samius Mahnert, 1982	Spilaio Agias Triadas	156	Mahnert 1982|Beron 2016|Schawaller 1990|Harvey 1991	351|706|451|1193
22635	180	Chthonius samius Mahnert, 1982	Spilaio Panagias Makrynis	171	Schawaller 1990|Harvey 1991|Beron 2016|Mahnert 1982	451|1193|706|351
22636	180	Chthonius samius Mahnert, 1982	Spilaio Panagias Spilianis	158	Harvey 1991|Schawaller 1990|Mahnert 1982|Beron 2016	1193|451|351|706
3568	181	Chthonius schmalfussi Schawaller, 1990	Spilaio Zoodochou Pigis I	71	Beron 1985|Schawaller 1990|Gasparo 2009|Mahnert 2013|Beron 2016	399|451|629|677|706
6272	181	Chthonius schmalfussi Schawaller, 1990	Spilaio Zoodochou Pigis II	172	Mahnert 2013	677
35912	182	Chthonius sestasi Mahnert, 1979	Spilaio Kokkinou Vrachou	49	Harvey 1991|Beron 2016|Mahnert 1979	1193|706|310
40081	182	Chthonius sestasi Mahnert, 1979	Spilaio Liparotrypa	173	Harvey 1991|Beron 2016|Mahnert 1979	1193|706|310
40413	182	Chthonius sestasi Mahnert, 1979	Spilaio Nymfon	132	Mahnert 1979|Beron 2016|Harvey 1991	310|706|1193
1220	183	Chthonius siculus Beir, 1961	Spilaio Agias Paraskevis	13	Mahnert 1979|Beron 2016	310|706
37036	184	Chthonius sp.	Spilaio Koufovounou	97	Beron et al. 2004	574
37037	184	Chthonius sp.	Spilaio Spiliara Almyrou	114	Beron 2016|Mahnert 1979	706|310
37038	184	Chthonius sp.	Spilaio sta Pelekita	69	Beron 2016|Mahnert 1979	706|310
37040	184	Chthonius sp.	Spilaio Katafygi	40	Beron 2016	706
37041	184	Chthonius sp.	Spilaio Trypa tou Kalyvaki	174	Mahnert 1979	310
37042	184	Chthonius sp.	Spilaio Agias Triadas	37	Beron 2016	706
39684	184	Chthonius sp.	Spilaio Mythia Kabathoura	67	Beron 2016	706
31089	185	Chthonius strinatii Mahnert, 1975	Spilaio Glyfadas Dirou	29	Beron 2016|Mahnert 1975|Harvey 1991	706|264|1193
15374	186	Chthonius tetrachelatus (Preyssler, 1790)	Spilaio Agias Sofias	36	Beron 2016|Mahnert 1978	706|302
22938	187	Chthonius thessalus Mahnert, 1979	Spilaio Profiti Ilia	142	Harvey 1991|Mahnert 1979|Beron 2016	1193|310|706
5647	188	Chthonius tuberculatus Hadzi, 1937	Spilaio Profiti Ilia	142	Mahnert 1978|Mahnert 1979|Beron 2016	302|310|706
27083	189	Chthonius tzanoudakisi Mahnert, 1975	Spilaio Chagioti	31	Beron 2016|Mahnert 1975|Schawaller 1990|Harvey 1991	706|264|451|1193
20882	190	Clanoptilus spinipennis (Germar, 1824)	Spilaio Drakou	106	Lindberg 1955b	141
34404	190	Clanoptilus spinipennis (Germar, 1824)	Spilaio Pataragkou Trypa	105	Beron 2016	706
41703	191	Clarkus papillatus (Bastian, 1865)	Spilaio Leondariou	42	Beron 2016	706
38246	193	Cordicantharis longicollis (Kiesenwetter 1859)	Spilaio Apano Skalas	55	Lindberg 1955b	141
31090	194	Cordioniscus andreevi Schmalfuss & Erhard, 1998	Spilaio Glyfadas Dirou	29	Alexiou & Sfenthourakis 2013|Schmalfuss & Erhard 1998|Beron 2016	673|520|706
15064	195	Cordioniscus antiparosi Andreev, 1985	Spilaio Andiparou	17	Andreev & Bozarova 2000|Andreev 1985|Andreev 1986|Schmalfuss & Erhard 1998|Beron 2016|Alexiou & Sfenthourakis 2013	526|405|417|520|706|673
15065	195	Cordioniscus antiparosi Andreev, 1985	Spilaio Nymfon-Ancient Marble Quarry	19	Andreev 1986|Beron 2016|Schmalfuss & Erhard 1998|Alexiou & Sfenthourakis 2013	417|706|520|673
20887	196	Cordioniscus beroni Vandel, 1968	Varathro Agrimotrypa	176	Beron 2016|Schmalfuss et al. 2004|Schmalfuss & Erhard 1998	706|572|520
20888	196	Cordioniscus beroni Vandel, 1968	Varathro Lakki Kontari	177	Beron 2016|Schmalfuss et al. 2004	706|572
20889	196	Cordioniscus beroni Vandel, 1968	Spilaio Kamilari	74	Vandel 1968|Dalens 1970|Schmalfuss 1972b|Schmalfuss & Erhard 1998|Schmalfuss et al. 2004|Beron 2016	213|228|248|520|572|706
20890	196	Cordioniscus beroni Vandel, 1968	Spilaio Savva Vardaki	175	Beron 2016|Schmalfuss et al. 2004	706|572
20891	196	Cordioniscus beroni Vandel, 1968	Spilaio sta Pelekita	69	Beron 2016|Schmalfuss et al. 2004	706|572
20892	196	Cordioniscus beroni Vandel, 1968	Varathro Xepatomenos Tafkos	178	Beron 2016|Schmalfuss et al. 2004	706|572
28807	197	Cordioniscus graecus Vandel, 1959	Spilaio Kerateas	7	Alexiou & Sfenthourakis 2013|Beron 2016|Schmalfuss & Erhard 1998|Schmalfuss 1979|Dalens 1970|Vandel 1968|Schmölzer 1965|Vandel 1959	673|706|520|317|228|213|198|168
38900	198	Cordioniscus graevei Schmalfuss & Erhard, 1998	Spilaio Alistratis	59	Schmalfuss 2003|Alexiou & Sfenthourakis 2013|Schmalfuss & Erhard 1998|Beron 2016	552|673|520|706
15083	199	Cordioniscus kalimnosi Andreev, 1997	Spilaio Epta Parthenon	179	Beron 2016|Andreev & Bozarova 2000|Andreev 1997	706|526|504
15084	199	Cordioniscus kalimnosi Andreev, 1997	Spilaio Skalion	180	Beron 2016|Andreev 1997	706|504
20910	200	Cordioniscus kithnosi Andreev, 1986	Spilaio Katafygi	40	Alexiou & Sfenthourakis 2013|Schmalfuss 2003|Andreev 1986|Schmalfuss & Erhard 1998|Beron 2016|Andreev & Bozarova 2000	673|552|417|520|706|526
16494	201	Cordioniscus paragamiani Schmalfuss & Erhard, 1998	Spilaio Peristeri	181	Beron 2016|Schmalfuss & Erhard 1998|Alexiou & Sfenthourakis 2013	706|520|673
20917	202	Cordioniscus vandeli Dalens, 1970	Spilaio Agias Elenis	35	Dalens 1970|Schmalfuss 1979|Andreev 1986|Schmalfuss & Erhard 1998|Beron 2016|Alexiou & Sfenthourakis 2013	228|317|417|520|706|673
38403	202	Cordioniscus vandeli Dalens, 1970	Spilaio Mavri Trypa	10	Schmalfuss & Erhard 1998|Andreev 1986|Beron 2016	520|417|706
