Census_ID	Species_ID	Species	Cave_Name	Cave_ID	Reference_Short	Reference_ID
65729	537	Metellina merianae (Scopoli, 1763)	Spilaio Maara	118	Mammola et al. 2019|Bosmans & Chatzaki 2005|Brignoli 1979b|Roewer 1959|Beron 2016|Paragamian 1993	1274|579|323|170|706|1176
65982	537	Metellina merianae (Scopoli, 1763)	Military trench (Abri)	150	Mammola et al. 2019|Naumova et al. 2016	1274|708
67580	537	Metellina merianae (Scopoli, 1763)	Spilaio Agiou Ioanni (Fousa)	265	Bosmans et al. 2009|Beron 2016|Gasparo 2006	1277|706|598
67739	537	Metellina merianae (Scopoli, 1763)	Spilaio Pelade	170	Naumova et al. 2016	708
67877	537	Metellina merianae (Scopoli, 1763)	Spilaio Chonos Sarchou	90	Brignoli 1979b|Beron 2016|Bosmans et al. 2013|Roewer 1959|Bosmans & Chatzaki 2005	323|706|678|170|579
69789	537	Metellina merianae (Scopoli, 1763)	Spilaio Trapeza	247	Naumova et al. 2016|Mammola et al. 2019	708|1274
69848	537	Metellina merianae (Scopoli, 1763)	Spilaio Doxa	191	Gasparo 2006|Bosmans et al. 2013|Beron 2016	598|678|706
70609	537	Metellina merianae (Scopoli, 1763)	Spilaio Melidoniou	58	Naumova et al. 2016	708
71697	1006	Microctenonyx subitaneus (O.Pickard-Cambridge, 1875)	Spilaio Melissotrypa	185	Popa et al. 2019	1292
58131	538	Micropterna caesareica Schmid, 1959	Spilaio Oxo Latsidi	261	Beron 2016	706
58156	980	Micropterna fissa McLachlan, 1875	Spilaio Limnon	32	Malicky 2005	1262
58132	539	Micropterna malaspina Schmid, 1957	Spilaio Oxo Latsidi	261	Malicky 2005|Beron 2016	1262|706
65564	539	Micropterna malaspina Schmid, 1957	Spilaio Koufovounou	97	Beron 2016|Beron et al. 2004	706|574
34809	540	Micropterna nycterobia McLachlan, 1875	Spilaio Nerospilia	78	Beron 2016	706
58152	541	Micropterna sequax McLachlan, 1875	Spilaio Mythia Kabathoura	67	Malicky 2005	1262
58153	541	Micropterna sequax McLachlan, 1875	Spilaio Nerospilia	78	Beron 2016	706
60888	900	Microscolex dubius (Fletscher, 1887)	Spilaio Za	20	Szederjesi 2015|Szederjesi et al. 2017	696|724
60889	902	Microscolex phosphoreus (Dugès, 1837)	Spilaio Za	20	Szederjesi 2015|Szederjesi et al. 2017	696|724
59365	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Mikropolis	318	Hanak et al. 2001	537
59366	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Didymoteichou	448	Hanak et al. 2001|Niethammer 1974|Kock 1974|Georgiakakis & Papadatou 2015	537|257|260|1175
59368	542	Miniopterus schreibersii (Kuhl, 1817)	Agia Varvara mine galleries	468	Papadatou 2010	634
59369	542	Miniopterus schreibersii (Kuhl, 1817)	Katratzides mine galleries	467	Papadatou 2010	634
59370	542	Miniopterus schreibersii (Kuhl, 1817)	Tsoutouros mine galleries	326	Bilgin et al. 2008|Hanak et al. 2001|Papadatou 2010	1268|537|634
59371	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Megali Vouva Lefkimmis	325	Beron 2016|Papadatou 2010	706|634
59373	542	Miniopterus schreibersii (Kuhl, 1817)	Kimmeria artificial galleries	252	Hanak et al. 2001|Georgiakakis & Papadatou 2015	537|1175
59374	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nymfis	264	Strinati 1955|Ondrias 1965|Hanak et al. 2001|Beron 2016	140|195|537|706
59375	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Limnon	32	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|294|372|537|706
59377	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Kokkali	462	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
59378	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Pataragkou Trypa	105	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955	706|537|372|290|193|145|139
59379	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Ermakias	316	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|294|372|537|706
59380	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Chagioti	31	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977	706|537|372|290
59381	542	Miniopterus schreibersii (Kuhl, 1817)	Anonymous cave at Papigko	280	Hanak et al. 2001	537
59382	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nychteridon	285	Hanak et al. 2001	537
59383	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Apano Skalas	55	Aellen 1955|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	139|145|193|195|290|372|537|706
59385	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Katarrakton	213	Georgiakakis & Papadatou 2015	1175
59386	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Alistratis	59	Paragamian 1992|Beron 2016	468|706
59388	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Zeston Neron	270	Georgiakakis & Papadatou 2015	1175
59389	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaia Rentinas	164	Strinati 1955|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	140|193|195|537
59390	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Venidon	323	Benda et al. 2008	616
59393	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Tzani Spilios	136	Hanak et al. 2001	537
59394	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Meires	317	Georgiakakis & Papadatou 2015|Benda et al. 2008	1175|616
59395	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Lavyrinthos Gortynas	24	Raulin 1869a|Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Pohle 1953|Bate 1905	4|537|290|195|193|123|24
59396	542	Miniopterus schreibersii (Kuhl, 1817)	Ampelouzos underground quary	313	Benda et al. 2008	616
59397	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
59398	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Kamilari	74	Benda et al. 2008	616
59399	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Vigla	309	Georgiakakis & Papadatou 2015	1175
59400	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Tafos	322	Benda et al. 2008	616
59402	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Vreikou	89	Benda et al. 2008	616
59405	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Voreino	324	Benda et al. 2008	616
59406	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Prinou	301	Benda et al. 2008	616
59407	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Kefalovrysou	197	Hanak et al. 2001	537
59408	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Trachilas	131	Georgiakakis & Papadatou 2015	1175
59412	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Agiou Galaktos	165	Beron 2016	706
59413	542	Miniopterus schreibersii (Kuhl, 1817)	Ancient mine 4 km E of Efthalou	314	Hanak et al. 2001	537
59414	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Mithymnas	319	Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1988|Hanak et al. 2001	294|430|537
59415	542	Miniopterus schreibersii (Kuhl, 1817)	Ancient mine near Vassilika	315	Hanak et al. 2001	537
60471	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Psimaki	321	Georgiakakis & Papadatou 2015|Benda et al. 2008	1175|616
61149	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Katavothra Aliartou	221	Georgiakakis & Papadatou 2015	1175
65565	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Koufovounou	97	Georgiakakis & Papadatou 2015|Niethammer 1974|Beron 2016|Hanak et al. 2001|Bilgin et al. 2008	1175|257|706|537|1268
65811	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Maroneias	80	Bilgin et al. 2008|Paragamian et al. 2004|Ivanova 2000|Hanak et al. 2001|Beron 2016|Bilgin 2012|Gardiner et al. 2014	1268|1178|530|537|706|655|1269
66911	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Katholikou	21	Benda et al. 2008|Skiba 2007	616|605
67740	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Pelade	170	Georgiakakis & Papadatou 2015|Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki & Ondrias 1978|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955	1175|706|537|372|294|290|195|193|145|139
68692	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Arkoudotrypa	514	Georgiakakis & Papadatou 2015	1175
69689	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio sta Koufota	274	Georgiakakis & Papadatou 2015|Benda et al. 2008	1175|616
69972	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Megalo Katofygi	110	Benda et al. 2008	616
70906	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Milatou	15	Benda et al. 2008|Skiba 2007	616|605
71375	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Tserna	464	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
71589	542	Miniopterus schreibersii (Kuhl, 1817)	Spilaio Melissotrypa	185	Georgiakakis & Papadatou 2015	1175
65077	543	Minotauria attemsi Kulczynski, 1903	Spilaio Agias Paraskevis	13	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2003|Gasparo 2004a|Beron 2016|Deeleman-Reinhold 1993|Brignoli 1979a|Roewer 1959	579|678|556|562|706|475|320|170
65078	543	Minotauria attemsi Kulczynski, 1903	Spilaio Lavyrinthos Gortynas	24	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Kulczynski 1903|Brignoli 1979a|Beron 2016|Deeleman-Reinhold 1993	579|678|19|320|706|475
65079	543	Minotauria attemsi Kulczynski, 1903	Spilaio Kritsas	266	Brignoli 1976|Gasparo 2004a|Brignoli 1979b|Beron et al. 2004|Bosmans et al. 2013|Bosmans & Chatzaki 2005	278|562|323|574|678|579
69790	543	Minotauria attemsi Kulczynski, 1903	Spilaio Trapeza	247	Bosmans & Chatzaki 2005|Bosmans et al. 2013|Gasparo 2004a|Gasparo 2003|Beron 2016|Deeleman-Reinhold 1989	579|678|562|556|706|447
69903	543	Minotauria attemsi Kulczynski, 1903	Spilaio Neraidospilios 	113	Gasparo 2003|Beron 2016|Deeleman-Reinhold 1993|Brignoli 1979a|Roewer 1959|Gasparo 2004a|Bosmans & Chatzaki 2005|Bosmans et al. 2013	556|706|475|320|170|562|579|678
70907	543	Minotauria attemsi Kulczynski, 1903	Spilaio Milatou	15	Roewer 1959|Brignoli 1979a|Deeleman-Reinhold 1993|Beron 2016|Gasparo 2004a|Gasparo 2003|Bosmans et al. 2013|Bosmans & Chatzaki 2005	170|320|475|706|562|556|678|579
56327	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Sfentoni Trypa	26	Gasparo 2004a|Bosmans et al. 2013|Bosmans & Chatzaki 2005|Deeleman-Reinhold 1993|Gasparo 2003	562|678|579|475|556
70610	924	Minotauria fagei (Kratochvil, 1970)	Spilaio Melidoniou	58	Kratochvil 1970|Gasparo 2006|Gasparo 2003|Gasparo 2004a	224|598|556|562
47532	544	Minotauria sp.	Spilaio Stylokamara	87	Beron 2016|Deeleman-Reinhold 1989	706|447
71637	1001	Mixtacandona sp.	Spilaio Melissotrypa	185	Popa et al. 2019	1292
56721	940	Molops sp.	Anonymous cave on Olympos Mount (310)	293	Pretner 2011|Giachino & Lana 2005	653|576
48213	545	Monhystera sp.	Varathro Provatina	155	Dumnicka 1979	324
46206	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Kalamato	54	Schmalfuss et al. 2004	572
46208	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Nychteridospilios	320	Schmalfuss et al. 2004|Beron 2016	572|706
46209	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Kamilari	74	Beron 2016|Schmalfuss 1979|Schmalfuss 1972b|Vandel 1968	706|317|248|213
46210	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Erfon	327	Schmalfuss et al. 2004|Beron 2016	572|706
59129	546	Monocyphoniscus bulgaricus (Strouhal, 1939)	Spilaio Agias Sofias	22	Schmalfuss 2005b|Beron 2016|Schmalfuss et al. 2004|Schmalfuss 1975|Schmalfuss 1972b|Vandel 1958	1232|706|572|267|248|163
48214	548	Mononchus sp.	Varathro Provatina	155	Dumnicka 1979	324
55973	547	Mononchus truncatus Bastian, 1865	Spilaio Apano Skalas	55	Beron 2016|Lindberg 1955d	706|145
49300	958	Montenegrina dofleini (Wagner, 1928)	Spilaio Panagias Eleousas	463	Fehér & Szekeres 2016	1239
50909	959	Montenegrina hiltrudae Nordsieck, 1988	Spilaio Kokkali	462	Fehér & Szekeres 2016	1239
66491	960	Montenegrina janinensis (Mousson, 1859)	Spilaio Peramatos	44	Fehér & Szekeres 2016	1239
43829	550	Moraria sp.	Spilaio Diktaio Antro	16	Beron 2016|Chappuis 1956	706|152
70611	550	Moraria sp.	Spilaio Melidoniou	58	Chappuis 1956	152
14880	551	Moraria stankovitchi Chappuis, 1924	Spilaio Lamias	190	Chappuis 1956|Beron 2016	152|706
70612	552	Moraria varica (Graeter, 1911)	Spilaio Melidoniou	58	Chappuis 1956|Beron 2016	152|706
21048	623	Morlina glabra (Rossmassler, 1835)	Spilaio Drakotrypa	38	Beron 2016|Riedel 1992	706|465
21050	623	Morlina glabra (Rossmassler, 1835)	Spilaio Pestereta	188	Beron 2016|Riedel 1959	706|169
38410	623	Morlina glabra (Rossmassler, 1835)	Spilaio Mavri Trypa	10	Beron 2016|Riedel 1992	706|465
51768	623	Morlina glabra (Rossmassler, 1835)	Spilaio Kokkinou Vrachou	49	Beron 2016|Stussiner & Böttger 1885|Riedel 1992	706|9|465
55974	623	Morlina glabra (Rossmassler, 1835)	Spilaio Apano Skalas	55	Beron 2016|Riedel 1959	706|169
66912	554	Muelleriella cretica Jeannel, 1929	Spilaio Katholikou	21	Jeannel 1929|Wolf 1937b|Wolf 1938|Beron 2016	50|92|97|706
63273	555	Muelleriella taygetana Casale, 1983	Anonymous small cave (pit) near Taygetos mt summit	456	Casale & Lebenbauer 2010	631
63274	555	Muelleriella taygetana Casale, 1983	Spilaio Varvaras	225	Casale & Lebenbauer 2010|Beron 2016|Casale 1983	631|706|368
17653	556	Myotis aurascens Kusjakin, 1935	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
42483	556	Myotis aurascens Kusjakin, 1935	Spilaio Lera	25	Benda et al. 2008|Benda et al. 2006|Benda & Karatas 2005|Hanak et al. 2001|Benda & Tsytsulina 2000	616|594|586|537|535
59273	556	Myotis aurascens Kusjakin, 1935	Spilaio Tzani Spilios	136	Benda et al. 2008	616
66913	556	Myotis aurascens Kusjakin, 1935	Spilaio Katholikou	21	Benda et al. 2008	616
50171	557	Myotis bechsteinii (Kuhl, 1817)	Spilaio Kamila	253	Ivanova & Gueorguieva 2004|Beron 2016	560|706
17670	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Lakoma coast	340	Crucitti 1988|Hanak et al. 2001|Beron 2016	433|537|706
17671	558	Myotis blythii (Tomes, 1857)	Cave at Chora	329	Hanak et al. 2001	537
17680	558	Myotis blythii (Tomes, 1857)	Spilaio Agiou Georgiou	312	Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977|Beron 2016	537|375|372|290|706
17683	558	Myotis blythii (Tomes, 1857)	Spilaio Venidon	323	Benda et al. 2006|Benda et al. 2008	594|616
17685	558	Myotis blythii (Tomes, 1857)	Spilaio Skoteini	336	Benda et al. 2008	616
17688	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Omalos	279	Hanak et al. 2001	537
17691	558	Myotis blythii (Tomes, 1857)	Spilaio Agias Foteinis	281	Benda et al. 2008	616
17694	558	Myotis blythii (Tomes, 1857)	Spilaio Mikro Lavyrinthaki	333	Beron 2016|Benda et al. 2008|Hanak et al. 2001|Iliopoulou-Georgudaki 1984|Iliopoulou-Georgudaki 1979|Iliopoulou-Georgudaki 1977|Pohle 1953|Miller 1912	706|616|537|375|318|290|123|27
17696	558	Myotis blythii (Tomes, 1857)	Ampelouzos underground quary	313	Benda et al. 2008	616
17697	558	Myotis blythii (Tomes, 1857)	Spilaio Nychteridospilios	320	Benda et al. 2008	616
17698	558	Myotis blythii (Tomes, 1857)	Artificial gallery under a school	330	Benda et al. 2008	616
17699	558	Myotis blythii (Tomes, 1857)	Varathro Tsakalou	339	Benda et al. 2008	616
17700	558	Myotis blythii (Tomes, 1857)	Spilaio Chainospilios	260	Benda et al. 2008	616
17704	558	Myotis blythii (Tomes, 1857)	Spilaio Gaidourotrypa	282	Benda et al. 2008	616
17705	558	Myotis blythii (Tomes, 1857)	Spilaio Lachtarides	332	Benda et al. 2008	616
17708	558	Myotis blythii (Tomes, 1857)	Spilaio Voreino	324	Benda et al. 2008	616
17709	558	Myotis blythii (Tomes, 1857)	Varathro Garotrypa	338	Benda et al. 2008	616
17711	558	Myotis blythii (Tomes, 1857)	Varathro Tafkos sta Petradolakia	254	Benda et al. 2008	616
17712	558	Myotis blythii (Tomes, 1857)	Spilaio Prinou	301	Benda et al. 2008	616
17713	558	Myotis blythii (Tomes, 1857)	Spilaio Mithymnas	319	Hanak et al. 2001|Iliopoulou-Georgudaki 1985	537|408
17714	558	Myotis blythii (Tomes, 1857)	Abandoned copper mine (Nealia)	328	Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	193|195|537
20024	558	Myotis blythii (Tomes, 1857)	Spilaio Kamilari	74	Benda et al. 2008	616
21685	558	Myotis blythii (Tomes, 1857)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001|Georgiakakis & Papadatou 2015	260|257|537|1175
21821	558	Myotis blythii (Tomes, 1857)	Kimmeria artificial galleries	252	Georgiakakis & Papadatou 2015|Lindberg 1955d|Van Laar & Daan 1964|Ondrias 1965|Hanak et al. 2001	1175|145|193|195|537
22147	558	Myotis blythii (Tomes, 1857)	Spilaio Zeston Neron	270	Georgiakakis & Papadatou 2015	1175
22247	558	Myotis blythii (Tomes, 1857)	Spilaio Meires	317	Georgiakakis & Papadatou 2015|Benda et al. 2008	1175|616
22286	558	Myotis blythii (Tomes, 1857)	Spilaio Trachilas	131	Georgiakakis & Papadatou 2015	1175
22325	558	Myotis blythii (Tomes, 1857)	Spilaio Vigla	309	Georgiakakis & Papadatou 2015|Benda et al. 2008|Benda et al. 2006|Hanak et al. 2001	1175|616|594|537
38911	558	Myotis blythii (Tomes, 1857)	Spilaio Alistratis	59	Paragamian 1992|Beron 2016	468|706
42484	558	Myotis blythii (Tomes, 1857)	Spilaio Lera	25	Benda et al. 2008|Hanak et al. 2001	616|537
45037	558	Myotis blythii (Tomes, 1857)	Spilaio Limnon	32	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983a|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1984|Hanak et al. 2001|Beron 2016	290|360|372|375|537|706
48337	558	Myotis blythii (Tomes, 1857)	Spilaio Petala	168	Lanza 1957|Van Laar & Daan 1964|Ondrias 1965|Iliopoulou-Georgudaki 1977|Hanak et al. 2001	156|193|195|290|537
48657	558	Myotis blythii (Tomes, 1857)	Anonymous cave at Papigko	280	Hanak et al. 2001	537
48730	558	Myotis blythii (Tomes, 1857)	Spilaio Kamaron	331	Benda et al. 2008	616
48735	558	Myotis blythii (Tomes, 1857)	Varathro Peristerospilios	334	Benda et al. 2008	616
48740	558	Myotis blythii (Tomes, 1857)	Spilaio Provatonas	335	Ivanova 2000|Hanak et al. 2001|Beron 2016	530|537|706
48759	558	Myotis blythii (Tomes, 1857)	Spilaio Stravomyti	337	Benda et al. 2008	616
49574	558	Myotis blythii (Tomes, 1857)	Spilaio Kokkali	462	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
49976	558	Myotis blythii (Tomes, 1857)	Agia Varvara mine galleries	468	Papadatou 2010	634
50037	558	Myotis blythii (Tomes, 1857)	Tsoutouros mine galleries	326	Papadatou 2010|Hanak et al. 2001	634|537
50105	558	Myotis blythii (Tomes, 1857)	Spilaio Megali Vouva Lefkimmis	325	Papadatou 2010	634
55975	558	Myotis blythii (Tomes, 1857)	Spilaio Apano Skalas	55	Lindberg 1955d|Ondrias 1965|Hanak et al. 2001|Beron 2016	145|195|537|706
57448	558	Myotis blythii (Tomes, 1857)	Spilaio Lavyrinthos Gortynas	24	Beron 2016|Benda et al. 2008|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964|Kahmann 1959|Wettstein 1941|Bate 1905	706|616|537|195|193|171|106|24
59274	558	Myotis blythii (Tomes, 1857)	Spilaio Tzani Spilios	136	Benda et al. 2008|Hanak et al. 2001	616|537
60472	558	Myotis blythii (Tomes, 1857)	Spilaio Psimaki	321	Benda et al. 2008|Georgiakakis & Papadatou 2015	616|1175
61150	558	Myotis blythii (Tomes, 1857)	Spilaio Katavothra Aliartou	221	Georgiakakis & Papadatou 2015	1175
65566	558	Myotis blythii (Tomes, 1857)	Spilaio Koufovounou	97	Hurka 1972|Beron 2016|Hanak et al. 2001|Niethammer 1974|Ivanova & Gueorguieva 2004|Ivanova 2000|Georgiakakis & Papadatou 2015	250|706|537|257|560|530|1175
65812	558	Myotis blythii (Tomes, 1857)	Spilaio Maroneias	80	Hanak et al. 2001|Beron 2016|Paragamian et al. 2004|Ivanova & Gueorguieva 2004|Ivanova 2000|Gardiner et al. 2014	537|706|1178|560|530|1269
66914	558	Myotis blythii (Tomes, 1857)	Spilaio Katholikou	21	Benda et al. 2008|Raulin 1869b|Raulin 1869a	616|5|4
67741	558	Myotis blythii (Tomes, 1857)	Spilaio Pelade	170	Beron 2016|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964|Lindberg 1955d|Aellen 1955|Georgiakakis & Papadatou 2015	706|537|195|193|145|139|1175
67878	558	Myotis blythii (Tomes, 1857)	Spilaio Chonos Sarchou	90	Benda et al. 2008	616
69690	558	Myotis blythii (Tomes, 1857)	Spilaio sta Koufota	274	Georgiakakis & Papadatou 2015|Benda et al. 2008	1175|616
70908	558	Myotis blythii (Tomes, 1857)	Spilaio Milatou	15	Beron 2016|Benda et al. 2008|Hanak et al. 2001	706|616|537
50196	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Didymoteichou	448	Kock 1974|Niethammer 1974|Hanak et al. 2001	260|257|537
50198	559	Myotis capaccinii (Bonaparte, 1837)	Agia Varvara mine galleries	468	Papadatou 2010|Papadatou et al. 2009|Papadatou et al. 2008	634|622|610
50199	559	Myotis capaccinii (Bonaparte, 1837)	Katratzides mine galleries	467	Papadatou et al. 2009|Papadatou 2010|Papadatou et al. 2008	622|634|610
50200	559	Myotis capaccinii (Bonaparte, 1837)	Tsoutouros mine galleries	326	Papadatou et al. 2008|Papadatou et al. 2009|Hanak et al. 2001	610|622|537
50201	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Megali Vouva Lefkimmis	325	Ivanova 2000|Papadatou et al. 2008|Beron 2016|Hanak et al. 2001|Papadatou et al. 2009|Papadatou 2010	530|610|706|537|622|634
50202	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Drakotrypa	38	Beron 2016|Hanak et al. 2001|Ondrias 1965|Van Laar & Daan 1964	706|537|195|193
50204	559	Myotis capaccinii (Bonaparte, 1837)	Kimmeria artificial galleries	252	Georgiakakis & Papadatou 2015|Hanak et al. 2001	1175|537
50205	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Limnon	32	Hanak et al. 2001	537
50206	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Symittou	342	Hanak et al. 2001|Iliopoulou-Georgudaki 1983b|Iliopoulou-Georgudaki 1977	537|372|290
50207	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Roti	465	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
50209	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Kokkali	462	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
50210	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Petala	168	Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957	537|290|195|193|156
50211	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Paparadon	56	Beron 2016|Hanak et al. 2001|Iliopoulou-Georgudaki 1977|Ondrias 1965|Van Laar & Daan 1964|Lanza 1957|Lindberg 1955d|Aellen 1955	706|537|290|195|193|156|145|139
50212	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Alistratis	59	Paragamian 1992	468
50214	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Zeston Neron	270	Georgiakakis & Papadatou 2015	1175
50215	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Venidon	323	Benda et al. 2008	616
50217	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koulieri	341	Benda et al. 2008	616
50219	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Kamilari	74	Benda et al. 2008	616
50220	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Prinou	301	Benda et al. 2008	616
59275	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Tzani Spilios	136	Benda et al. 2008	616
60473	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Psimaki	321	Benda et al. 2008|Georgiakakis & Papadatou 2015	616|1175
65567	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Koufovounou	97	Papadatou et al. 2008|Hanak et al. 2001|Beron 2016|Hurka 1972|Georgiakakis & Papadatou 2015|Bilgin 2012	610|537|706|250|1175|655
65813	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Maroneias	80	Ivanova 2000|Paragamian et al. 2004|Hanak et al. 2001|Bilgin 2012|Gardiner et al. 2014	530|1178|537|655|1269
67742	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Pelade	170	Hanak et al. 2001|Georgiakakis & Papadatou 2015	537|1175
71376	559	Myotis capaccinii (Bonaparte, 1837)	Spilaio Tserna	464	Papadatou et al. 2012|Papadatou et al. 2011	1238|646
50926	962	Myotis daubentonii (Kuhl, 1817)	Spilaio Roti	465	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
71377	962	Myotis daubentonii (Kuhl, 1817)	Spilaio Tserna	464	Papadatou et al. 2011|Papadatou et al. 2012	646|1238
17883	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Agion Theodoron	345	Iliopoulou-Georgudaki 1977|Iliopoulou-Georgudaki 1983b|Hanak et al. 2001|Beron 2016	290|372|537|706
17886	560	Myotis emarginatus (Geoffroy, 1806)	Spilaio Nychteridon	285	Hanak et al. 2001	537
